Propinsi,Kota/Kab.,Kecamatan,Kelurahan,Kode Pos
Nusa Tenggara Timur,Kupang,Kota Raja,Kuanino,85119
Nusa Tenggara Timur,Kupang,Kota Raja,Naikoten I (Satu),85118
Nusa Tenggara Timur,Kupang,Kota Raja,Naikoten II (Dua),85118
Nusa Tenggara Timur,Sumba Barat,Loli,Wee Dabo,87284
Nusa Tenggara Timur,Sumba Barat,Loli,Wee Karou,87284
Nusa Tenggara Timur,Sumba Barat,Loli,Ubu Pede,87284
Nusa Tenggara Timur,Sumba Barat,Loli,Wee Karou,87284
Nusa Tenggara Timur,Sumba Barat,Loli,Wee Dabo,87284
Nusa Tenggara Timur,Sumba Barat,Loli,Ubu Pede,87284
Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay,Ngadu Olu,87283
Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay,Padira Tana,87283
Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay,Mbilur Pangadu,87283
Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay Barat,Umbu Pabal,87282
Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay Barat,Umbu Kawolu,87282
Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay Barat,Umbu Langgang,87282
Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay Barat,Dewa Tana,87282
Nusa Tenggara Timur,Sumba Tengah,Katikutana Selatan,Dameka,87282
Nusa Tenggara Timur,Sumba Tengah,Katikutana,Dewa Jara,87282
Nusa Tenggara Timur,Sumba Barat,Wanokaka,Bali Loku,87272
Nusa Tenggara Timur,Sumba Barat,Lamboya Barat,Wee Tana,87271
Nusa Tenggara Timur,Sumba Barat,Lamboya,Watu Karere,87271
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Selatan,Tena Teke,87263
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Selatan,Mandungo,87263
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Selatan,Denduka,87263
Nusa Tenggara Timur,Sumba Barat Daya,Kodi Bangedo,Rada Malando,87262
Nusa Tenggara Timur,Sumba Barat Daya,Kodi Bangedo,Tana Mete,87262
Nusa Tenggara Timur,Sumba Barat Daya,Kodi Balaghar,Panenggo Ede,87262
Nusa Tenggara Timur,Sumba Barat Daya,Kodi,Pero Konda,87261
Nusa Tenggara Timur,Sumba Barat Daya,Kodi,Onggol,87261
Nusa Tenggara Timur,Sumba Barat Daya,Kodi Utara,Mangganipi,87261
Nusa Tenggara Timur,Sumba Barat Daya,Kodi Utara,Bila Cenge,87261
Nusa Tenggara Timur,Sumba Barat Daya,Kodi Utara,Bukambero,87261
Nusa Tenggara Timur,Sumba Barat Daya,Kodi,Bondo Kodi,87261
Nusa Tenggara Timur,Sumba Barat,Tana Righu,Ngadu Pada,87257
Nusa Tenggara Timur,Sumba Barat,Tana Righu,Tarona,87257
Nusa Tenggara Timur,Sumba Barat,Tana Righu,Malata,87257
Nusa Tenggara Timur,Sumba Barat Daya,Kota Tambolaka,Waitabula,87255
Nusa Tenggara Timur,Sumba Barat Daya,Kota Tambolaka,Langga Lero,87255
Nusa Tenggara Timur,Sumba Barat Daya,Kota Tambolaka,Kalena Wano,87255
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Barat,Wali Ate,87253
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Barat,Raba Ege,87253
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Barat,Reda Pada,87253
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Utara,Wano Talla,87252
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Tengah (Wewera Tengah),Tanggaba,87252
Nusa Tenggara Timur,Sumba Barat Daya,Wewewa Utara,Puu Potto,87252
Nusa Tenggara Timur,Sumba Barat,Kota Waikabubak,Pada Eweta,87217
Nusa Tenggara Timur,Sumba Barat,Kota Waikabubak,Lapale,87217
Nusa Tenggara Timur,Sumba Barat,Kota Waikabubak,Kalembu Kuni,87217
Nusa Tenggara Timur,Sumba Timur,Wula Waijelu,Lainjanji,87182
Nusa Tenggara Timur,Sumba Timur,Wula Waijelu,Laipandak,87182
Nusa Tenggara Timur,Sumba Timur,Wula Waijelu,La Tena,87182
Nusa Tenggara Timur,Sumba Timur,Rindi,Lai Lanjang,87181
Nusa Tenggara Timur,Sumba Timur,Rindi,Hanggaroru,87181
Nusa Tenggara Timur,Sumba Timur,Rindi,Kabaru,87181
Nusa Tenggara Timur,Sumba Timur,Kambata Mapambuhang,Waibidi (Waimbidi),87171
Nusa Tenggara Timur,Sumba Timur,Mahu,Praikalala,87171
Nusa Tenggara Timur,Sumba Timur,Paberiwai,Prai Mbana,87171
Nusa Tenggara Timur,Sumba Timur,Kambata Mapambuhang,Lai Meta,87171
Nusa Tenggara Timur,Sumba Timur,Kahaunguweti (Kahaungu Eti),Kotak Kawau,87171
Nusa Tenggara Timur,Sumba Timur,Mahu,La Hiru,87171
Nusa Tenggara Timur,Sumba Timur,Pinupahar (Pirapahar),Wahang,87161
Nusa Tenggara Timur,Sumba Timur,Tabundung,Tapil,87161
Nusa Tenggara Timur,Sumba Timur,Tabundung,Tarimbang,87161
Nusa Tenggara Timur,Sumba Timur,Haharu,Mbata Puhu,87153
Nusa Tenggara Timur,Sumba Timur,Haharu,Kadahang,87153
Nusa Tenggara Timur,Sumba Timur,Haharu,Kalamba,87153
Nusa Tenggara Timur,Sumba Timur,Lewa,Lewapaku,87152
Nusa Tenggara Timur,Sumba Timur,Lewa Tidahu,Laihawu,87152
Nusa Tenggara Timur,Sumba Timur,Lewa,Kondamara,87152
Nusa Tenggara Timur,Sumba Timur,Kota Waingapu,Kambajawa,87116
Nusa Tenggara Timur,Sumba Timur,Kambera,Kiri Tana (Kiritana),87114
Nusa Tenggara Timur,Sumba Timur,Kambera,Lambanapu,87115
Nusa Tenggara Timur,Manggarai Barat,Mbeliling,Golo Sembea,86757
Nusa Tenggara Timur,Manggarai Barat,Mbeliling,Golo Ndoal,86757
Nusa Tenggara Timur,Manggarai Barat,Sano Nggoang,Golo Ndaring,86757
Nusa Tenggara Timur,Manggarai Barat,Macang Pacar,Loha,86756
Nusa Tenggara Timur,Manggarai Barat,Macang Pacar,Compang,86756
Nusa Tenggara Timur,Manggarai Barat,Macang Pacar,Golo Lajang,86756
Nusa Tenggara Timur,Manggarai Barat,Komodo,Komodo,86754
Nusa Tenggara Timur,Manggarai Barat,Komodo,Golo Pongkor,86754
Nusa Tenggara Timur,Manggarai Barat,Boleng,Golo Sepang,86754
Nusa Tenggara Timur,Manggarai Barat,Welak,Rehak,86753
Nusa Tenggara Timur,Manggarai Barat,Lembor,Ponto Ara,86753
Nusa Tenggara Timur,Manggarai Barat,Welak,Pong Welak,86753
Nusa Tenggara Timur,Manggarai Barat,Lembor,Daleng,86753
Nusa Tenggara Timur,Manggarai Barat,Ndoso,Waning,86752
Nusa Tenggara Timur,Manggarai Barat,Ndoso,Wae Buka,86752
Nusa Tenggara Timur,Manggarai Barat,Kuwus,Golo Ruu,86752
Nusa Tenggara Timur,Manggarai Barat,Ndoso,Golo Poleng,86752
Nusa Tenggara Timur,Manggarai Barat,Kuwus,Golo Riwu,86752
Nusa Tenggara Timur,Lembata,Buyasuri (Buyasari),Kalikur,86692
Nusa Tenggara Timur,Lembata,Buyasuri (Buyasari),Kalikur WL,86692
Nusa Tenggara Timur,Lembata,Buyasuri (Buyasari),Bean,86692
Nusa Tenggara Timur,Lembata,Omesuri,Leuwayang,86691
Nusa Tenggara Timur,Lembata,Omesuri,Leubatang,86691
Nusa Tenggara Timur,Lembata,Omesuri,Hoelea II,86691
Nusa Tenggara Timur,Lembata,Wulandoni (Wulandioni),Leworaja,86685
Nusa Tenggara Timur,Lembata,Atadei,Lusilame,86685
Nusa Tenggara Timur,Lembata,Atadei,Lerek,86685
Nusa Tenggara Timur,Lembata,Nagawutung,Wuakerong,86684
Nusa Tenggara Timur,Lembata,Nagawutung,Penikene,86684
Nusa Tenggara Timur,Lembata,Nagawutung,Lusiduawutun,86684
Nusa Tenggara Timur,Lembata,Ile Ape,Napasabok,86683
Nusa Tenggara Timur,Lembata,Ile Ape,Petuntawa,86683
Nusa Tenggara Timur,Lembata,Ile Ape,Muruona,86683
Nusa Tenggara Timur,Lembata,Nubatukan,Udak Melomata,86682
Nusa Tenggara Timur,Lembata,Nubatukan,Selandoro,86682
Nusa Tenggara Timur,Lembata,Nubatukan,Pada,86682
Nusa Tenggara Timur,Lembata,Lebatukan,Lamadale,86681
Nusa Tenggara Timur,Lembata,Lebatukan,Belorebong (Balurebong),86681
Nusa Tenggara Timur,Lembata,Lebatukan,Dikesare,86681
Nusa Tenggara Timur,Manggarai,Reok,Salama,86592
Nusa Tenggara Timur,Manggarai,Reok,Reo,86592
Nusa Tenggara Timur,Manggarai,Reok,Robek,86592
Nusa Tenggara Timur,Manggarai,Wae Rii,Ranggi,86591
Nusa Tenggara Timur,Manggarai,Cibal,Riung,86591
Nusa Tenggara Timur,Manggarai,Wae Rii,Ranaka/Renaka,86591
Nusa Tenggara Timur,Manggarai,Wae Rii,Golo Watu/Wutu,86591
Nusa Tenggara Timur,Manggarai,Cibal Barat,Golo Woi,86591
Nusa Tenggara Timur,Manggarai,Cibal,Golo Ncuang,86591
Nusa Tenggara Timur,Manggarai Timur,Sambi Rampas,Pota,86584
Nusa Tenggara Timur,Manggarai Timur,Sambi Rampas,Rana Mese,86584
Nusa Tenggara Timur,Manggarai Timur,Sambi Rampas,Nanga Mbaling,86584
Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka Timur,Urung Dora,86583
Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka Timur,Watu Arus,86583
Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka Timur,Tango Molas,86583
Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka,Golo Ndari,86583
Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka Timur,Golo Lero,86583
Nusa Tenggara Timur,Manggarai Timur,Poco Ranaka,Golo Lobos,86583
Nusa Tenggara Timur,Manggarai Timur,Lamba Leda,Satar Punda Barat,86582
Nusa Tenggara Timur,Manggarai Timur,Lamba Leda,Tengku Leda,86582
Nusa Tenggara Timur,Manggarai Timur,Lamba Leda,Nampar Tabang,86582
Nusa Tenggara Timur,Manggarai Timur,Lamba Leda,Compang Necak,86582
Nusa Tenggara Timur,Manggarai Timur,Lamba Leda,Compang Deru,86582
Nusa Tenggara Timur,Manggarai Timur,Elar Selatan,Wae Rasan,86581
Nusa Tenggara Timur,Manggarai Timur,Elar Selatan,Golo Wuas,86581
Nusa Tenggara Timur,Manggarai Timur,Elar,Golo Wuas,86581
Nusa Tenggara Timur,Manggarai Timur,Elar Selatan,Golo Linus,86581
Nusa Tenggara Timur,Manggarai Timur,Kota Komba,Pari,86572
Nusa Tenggara Timur,Manggarai Timur,Kota Komba,Mokel Morid,86572
Nusa Tenggara Timur,Manggarai Timur,Kota Komba,Mbengan,86572
Nusa Tenggara Timur,Manggarai Timur,Rana Mese,Sano Lokom/Lokon,86571
Nusa Tenggara Timur,Manggarai Timur,Borong,Rondo Woing,86571
Nusa Tenggara Timur,Manggarai Timur,Rana Mese,Rondo Woing,86571
Nusa Tenggara Timur,Manggarai Timur,Borong,Golo Loni,86571
Nusa Tenggara Timur,Manggarai Timur,Borong,Golo Kantar,86571
Nusa Tenggara Timur,Manggarai Timur,Rana Mese,Compang Loni,86571
Nusa Tenggara Timur,Manggarai,Satar Mese,Tado,86561
Nusa Tenggara Timur,Manggarai,Satar Mese Barat,Satar Ruwuk,86561
Nusa Tenggara Timur,Manggarai,Satar Mese Barat,Satar Luju,86561
Nusa Tenggara Timur,Manggarai,Satar Mese Barat,Lia,86561
Nusa Tenggara Timur,Manggarai,Satar Mese,Legu,86561
Nusa Tenggara Timur,Manggarai,Satar Mese Barat,Kole,86561
Nusa Tenggara Timur,Manggarai,Langke Rembong,Waso,86517
Nusa Tenggara Timur,Manggarai,Rahong Utara,Wae Mantang,86516
Nusa Tenggara Timur,Manggarai,Lelak,Urang,86516
Nusa Tenggara Timur,Manggarai,Langke Rembong,Lawir,86516
Nusa Tenggara Timur,Manggarai,Lelak,Ketang,86516
Nusa Tenggara Timur,Manggarai,Ruteng,Kakor,86516
Nusa Tenggara Timur,Manggarai,Rahong Utara,Bangka Ruang,86516
Nusa Tenggara Timur,Manggarai,Ruteng,Bangka Lao,86516
Nusa Tenggara Timur,Manggarai,Lelak,Bangka Dese,86516
Nusa Tenggara Timur,Nagekeo,Aesesa,Tedamude,86472
Nusa Tenggara Timur,Nagekeo,Aesesa Selatan,Rendut Tutubhada,86472
Nusa Tenggara Timur,Nagekeo,Aesesa Selatan,Rendutenoe,86472
Nusa Tenggara Timur,Nagekeo,Nangaroro,Wokodekororo,86464
Nusa Tenggara Timur,Nagekeo,Nangaroro,Wokowoe,86464
Nusa Tenggara Timur,Nagekeo,Nangaroro,Woedoa,86464
Nusa Tenggara Timur,Nagekeo,Keo Tengah,Lewangera,86464
Nusa Tenggara Timur,Nagekeo,Keo Tengah,Mbaenuamuri,86464
Nusa Tenggara Timur,Nagekeo,Keo Tengah,Ladolima Barat,86464
Nusa Tenggara Timur,Nagekeo,Mauponggo,Woewolo,86463
Nusa Tenggara Timur,Nagekeo,Mauponggo,Ua,86463
Nusa Tenggara Timur,Nagekeo,Mauponggo,Ululoga,86463
Nusa Tenggara Timur,Nagekeo,Boawae,Solo,86462
Nusa Tenggara Timur,Nagekeo,Boawae,Wea Au,86462
Nusa Tenggara Timur,Nagekeo,Boawae,Rega,86462
Nusa Tenggara Timur,Nagekeo,Boawae,Kelewae,86462
Nusa Tenggara Timur,Nagekeo,Boawae,Dhereisa,86462
Nusa Tenggara Timur,Nagekeo,Boawae,Alorawe,86462
Nusa Tenggara Timur,Ngada,Golewa,Sangadeto,86461
Nusa Tenggara Timur,Ngada,Golewa Selatan,Sadha,86461
Nusa Tenggara Timur,Ngada,Golewa,Ratogesa,86461
Nusa Tenggara Timur,Ngada,Golewa Selatan,Bawarani,86461
Nusa Tenggara Timur,Ngada,Jerebuu,Watumanu,86452
Nusa Tenggara Timur,Ngada,Inerie,Warupele I,86452
Nusa Tenggara Timur,Ngada,Aimere,Legelapu,86452
Nusa Tenggara Timur,Ngada,Inerie,Legariwu,86452
Nusa Tenggara Timur,Ngada,Aimere,Kila,86452
Nusa Tenggara Timur,Ngada,Wolomeze (Riung Selatan),Turaloa,86419
Nusa Tenggara Timur,Ngada,Soa,Tarawaja,86419
Nusa Tenggara Timur,Ngada,Soa,Tarawali,86419
Nusa Tenggara Timur,Ngada,Riung Barat,Ngara,86419
Nusa Tenggara Timur,Ngada,Soa,Mengeruda,86419
Nusa Tenggara Timur,Ngada,Soa,Meli Waru,86419
Nusa Tenggara Timur,Ngada,Riung Barat,Benteng Tawa I,86419
Nusa Tenggara Timur,Ngada,Riung Barat,Benteng Tawa,86419
Nusa Tenggara Timur,Ngada,Bajawa,Langagedha,86418
Nusa Tenggara Timur,Ngada,Bajawa,Ngoranale,86413
Nusa Tenggara Timur,Ngada,Bajawa Utara,Inelika,86413
Nusa Tenggara Timur,Ngada,Bajawa Utara,Nabelena,86413
Nusa Tenggara Timur,Ende,Wolojita,Nggela,86382
Nusa Tenggara Timur,Ende,Maurole,Uludala,86381
Nusa Tenggara Timur,Ende,Maurole,Watukamba,86381
Nusa Tenggara Timur,Ende,Lepembusu Kelisoke,Kuru,86375
Nusa Tenggara Timur,Ende,Lepembusu Kelisoke,Kuru Sare,86375
Nusa Tenggara Timur,Ende,Lepembusu Kelisoke,Ndengga Rongge,86375
Nusa Tenggara Timur,Ende,Wolowaru,Mbuli Loo,86372
Nusa Tenggara Timur,Ende,Wolowaru,Mbuliwaralau,86372
Nusa Tenggara Timur,Ende,Ndori,Maubasa Barat,86372
Nusa Tenggara Timur,Ende,Detusoko,Wologai Tengah,86371
Nusa Tenggara Timur,Ende,Detukeli,Watunggore Marilonga,86371
Nusa Tenggara Timur,Ende,Detusoko,Wolofeo,86371
Nusa Tenggara Timur,Ende,Detusoko,Golulada,86371
Nusa Tenggara Timur,Ende,Detukeli,Kanganara,86371
Nusa Tenggara Timur,Ende,Detusoko,Dile,86371
Nusa Tenggara Timur,Ende,Lio Timur,Wololelea (Wololela A),86361
Nusa Tenggara Timur,Ende,Ndona,Wolokota,86361
Nusa Tenggara Timur,Ende,Lio Timur,Watuneso,86361
Nusa Tenggara Timur,Ende,Lio Timur,Mbewawora,86361
Nusa Tenggara Timur,Ende,Ndona,Lokoboko,86361
Nusa Tenggara Timur,Ende,Ndona,Manulondo (Manulando),86361
Nusa Tenggara Timur,Ende,Wewaria,Ratewati Selatan,86353
Nusa Tenggara Timur,Ende,Wewaria,Nuangenda,86353
Nusa Tenggara Timur,Ende,Wewaria,Numba,86353
Nusa Tenggara Timur,Ende,Nangapanda,Titwerea,86352
Nusa Tenggara Timur,Ende,Nangapanda,Tendarea,86352
Nusa Tenggara Timur,Ende,Nangapanda,Tendambepa,86352
Nusa Tenggara Timur,Ende,Maukaro,Magekapa,86352
Nusa Tenggara Timur,Ende,Nangapanda,Malawaru,86352
Nusa Tenggara Timur,Ende,Maukaro,Kobaleba,86352
Nusa Tenggara Timur,Ende,Ende Utara,Watusipi,86319
Nusa Tenggara Timur,Ende,Ende,Wawonato,86319
Nusa Tenggara Timur,Ende,Ende,Wajakea Jaya,86319
Nusa Tenggara Timur,Ende,Ende,Raburia,86319
Nusa Tenggara Timur,Ende,Ende,Ndetundora III,86319
Nusa Tenggara Timur,Ende,Ende,Nemboramba,86319
Nusa Tenggara Timur,Ende,Ende Utara,Borokanda,86319
Nusa Tenggara Timur,Ende,Ende Tengah,Paupire,86318
Nusa Tenggara Timur,Ende,Kelimutu,Pemo,86318
Nusa Tenggara Timur,Flores Timur,Solor Barat,Ritaebang,86272
Nusa Tenggara Timur,Flores Timur,Solor Barat,Lewotanah Ole,86272
Nusa Tenggara Timur,Flores Timur,Solor Barat,Nusadani,86272
Nusa Tenggara Timur,Flores Timur,Solor Timur,Watanhura,86271
Nusa Tenggara Timur,Flores Timur,Solor Timur,Menanga,86271
Nusa Tenggara Timur,Flores Timur,Solor Timur,Motonwutun,86271
Nusa Tenggara Timur,Flores Timur,Witihama (Watihama),Watoone,86262
Nusa Tenggara Timur,Flores Timur,Witihama (Watihama),Waiwuring,86262
Nusa Tenggara Timur,Flores Timur,Adonara Barat,Wai Tukan,86262
Nusa Tenggara Timur,Flores Timur,Adonara Tengah,Nubalema,86262
Nusa Tenggara Timur,Flores Timur,Adonara,Nisanulan,86262
Nusa Tenggara Timur,Flores Timur,Kelubagolit (Klubagolit),Nisakarang,86262
Nusa Tenggara Timur,Flores Timur,Kelubagolit (Klubagolit),Keluwain,86262
Nusa Tenggara Timur,Flores Timur,Adonara Tengah,Kenotan,86262
Nusa Tenggara Timur,Flores Timur,Adonara Barat,Hurung,86262
Nusa Tenggara Timur,Flores Timur,Kelubagolit (Klubagolit),Adobala,86262
Nusa Tenggara Timur,Flores Timur,Wotan Ulumado,Wotanulumado,86261
Nusa Tenggara Timur,Flores Timur,Adonara Timur,Waiwerang Kota,86261
Nusa Tenggara Timur,Flores Timur,Adonara Timur,Lamatewelu,86261
Nusa Tenggara Timur,Flores Timur,Adonara Timur,Kwaelaga Lamawato,86261
Nusa Tenggara Timur,Flores Timur,Adonara Timur,Lamahala Jaya,86261
Nusa Tenggara Timur,Flores Timur,Ile Bura,Riang Rita,86253
Nusa Tenggara Timur,Flores Timur,Wulanggitang,Pululera,86253
Nusa Tenggara Timur,Flores Timur,Ile Bura,Nurri,86253
Nusa Tenggara Timur,Flores Timur,Ile Boleng,Lewo Keleng,86253
Nusa Tenggara Timur,Flores Timur,Wulanggitang,Lewat,86253
Nusa Tenggara Timur,Flores Timur,Titehena,Leraboleng,86253
Nusa Tenggara Timur,Flores Timur,Ile Boleng,Bungalawan,86253
Nusa Tenggara Timur,Flores Timur,Wulanggitang,Boru Kedang,86253
Nusa Tenggara Timur,Flores Timur,Ile Boleng,Boleng,86253
Nusa Tenggara Timur,Flores Timur,Tanjung Bunga,Latonliwo Dua,86252
Nusa Tenggara Timur,Flores Timur,Lewolema,Lewobelen,86252
Nusa Tenggara Timur,Flores Timur,Tanjung Bunga,Laton Liwo,86252
Nusa Tenggara Timur,Flores Timur,Larantuka,Mokantarak,86219
Nusa Tenggara Timur,Flores Timur,Larantuka,Pohon Bao,86219
Nusa Tenggara Timur,Flores Timur,Demon Pagong,Lewokluok,86219
Nusa Tenggara Timur,Flores Timur,Larantuka,Lewolere,86212
Nusa Tenggara Timur,Flores Timur,Ile Mandiri,Watotutu,86211
Nusa Tenggara Timur,Flores Timur,Ile Mandiri,Tiwatobi,86211
Nusa Tenggara Timur,Sikka,Waigete,Pogon,86183
Nusa Tenggara Timur,Sikka,Talibura,Ojang,86183
Nusa Tenggara Timur,Sikka,Waiblama,Natarmage,86183
Nusa Tenggara Timur,Sikka,Kewapante,Wairkoja,86181
Nusa Tenggara Timur,Sikka,Kangae,Tekaiku,86181
Nusa Tenggara Timur,Sikka,Kewapante,Umagera,86181
Nusa Tenggara Timur,Sikka,Bola,Wolonwalu,86171
Nusa Tenggara Timur,Sikka,Doreng,Wolomotong,86171
Nusa Tenggara Timur,Sikka,Doreng,Wolonterang,86171
Nusa Tenggara Timur,Sikka,Lela,Lela,86161
Nusa Tenggara Timur,Sikka,Lela,Iligai,86161
Nusa Tenggara Timur,Sikka,Lela,Kolidetung,86161
Nusa Tenggara Timur,Sikka,Tana Wawo,Bu Watuweti,86153
Nusa Tenggara Timur,Sikka,Tana Wawo,Bu Selatan,86153
Nusa Tenggara Timur,Sikka,Nita,Wuliwutik,86152
Nusa Tenggara Timur,Sikka,Alok Timur,Waioti,86118
Nusa Tenggara Timur,Sikka,Alok,Nangalimang,86118
Nusa Tenggara Timur,Sikka,Alok Timur,Watugong,86116
Nusa Tenggara Timur,Sikka,Alok,Gunung Sari,86116
Nusa Tenggara Timur,Sikka,Alok Barat,Wuring,86115
Nusa Tenggara Timur,Sikka,Alok Barat,Hewuli,86115
Nusa Tenggara Timur,Ende,Kotabaru,Tou Barat,86111
Nusa Tenggara Timur,Ende,Kotabaru,Tou Timur,86111
Nusa Tenggara Timur,Sikka,Palue,Rokirole,86111
Nusa Tenggara Timur,Rote Ndao,Ndao Nuse,Ndaonuse,85983
Nusa Tenggara Timur,Rote Ndao,Ndao Nuse,Anarae,85983
Nusa Tenggara Timur,Rote Ndao,Ndao Nuse,Mbali Lendeiki,85983
Nusa Tenggara Timur,Rote Ndao,Rote Barat Daya,Batutua,85982
Nusa Tenggara Timur,Rote Ndao,Rote Barat Laut,Tualima,85981
Nusa Tenggara Timur,Rote Ndao,Rote Barat Laut,Temas,85981
Nusa Tenggara Timur,Rote Ndao,Rote Timur,Matasio,85974
Nusa Tenggara Timur,Rote Ndao,Rote Timur,Mukekuku,85974
Nusa Tenggara Timur,Rote Ndao,Landu Leko,Lifuleo,85974
Nusa Tenggara Timur,Rote Ndao,Pantai Baru,Batulilok,85973
Nusa Tenggara Timur,Rote Ndao,Rote Selatan,Tebole,85972
Nusa Tenggara Timur,Rote Ndao,Rote Tengah,Onotali,85972
Nusa Tenggara Timur,Rote Ndao,Lobalain,Holoama,85918
Nusa Tenggara Timur,Rote Ndao,Lobalain,Oelunggu,85917
Nusa Tenggara Timur,Rote Ndao,Lobalain,Bebalain,85918
Nusa Tenggara Timur,Alor,Pantar Tengah,Mauta,85881
Nusa Tenggara Timur,Alor,Pantar Timur,Mawar,85881
Nusa Tenggara Timur,Alor,Pantar Barat Laut,Marisa,85881
Nusa Tenggara Timur,Alor,Pantar Timur,Bunga Bali,85881
Nusa Tenggara Timur,Alor,Pantar,Bukit Mas,85881
Nusa Tenggara Timur,Alor,Pantar Barat,Blang Merang,85881
Nusa Tenggara Timur,Alor,Alor Timur,Padang Panjang,85872
Nusa Tenggara Timur,Alor,Alor Timur Laut,Nailang,85872
Nusa Tenggara Timur,Alor,Alor Timur,Maritaing,85872
Nusa Tenggara Timur,Alor,Lembur,Talwai,85871
Nusa Tenggara Timur,Alor,Alor Selatan,Tamanapui,85871
Nusa Tenggara Timur,Alor,Alor Selatan,Silaipui,85871
Nusa Tenggara Timur,Alor,Alor Selatan,Kelaisi Timur,85871
Nusa Tenggara Timur,Alor,Alor Selatan,Kiraman,85871
Nusa Tenggara Timur,Alor,Alor Selatan,Kalaisi Tengah,85871
Nusa Tenggara Timur,Alor,Alor Barat Daya,Pintu Mas,85861
Nusa Tenggara Timur,Alor,Alor Barat Daya,Morba,85861
Nusa Tenggara Timur,Alor,Alor Barat Daya,Moru,85861
Nusa Tenggara Timur,Alor,Pulau Pura,Pura Selatan,85851
Nusa Tenggara Timur,Alor,Pulau Pura,Pura,85851
Nusa Tenggara Timur,Alor,Pulau Pura,Pura Barat,85851
Nusa Tenggara Timur,Alor,Alor Barat Laut,Aimoli,85851
Nusa Tenggara Timur,Alor,Alor Barat Laut,Alaang,85851
Nusa Tenggara Timur,Alor,Alor Barat Laut,Adang,85851
Nusa Tenggara Timur,Alor,Teluk Mutiara,Kalabahi Kota,85813
Nusa Tenggara Timur,Alor,Teluk Mutiara,Kalabahi Timur,85811
Nusa Tenggara Timur,Belu,Raihat,Toheleten,85773
Nusa Tenggara Timur,Belu,Lamaknen Selatan,Ekin,85772
Nusa Tenggara Timur,Belu,Lamaknen,Fulur,85772
Nusa Tenggara Timur,Belu,Lamaknen,Dirun,85772
Nusa Tenggara Timur,Belu,Tasifeto Timur,Bauho,85771
Nusa Tenggara Timur,Belu,Tasifeto Timur,Dafala,85771
Nusa Tenggara Timur,Belu,Lasiolat,Baudaok,85771
Nusa Tenggara Timur,Belu,Sasitamean,Naisau,85765
Nusa Tenggara Timur,Belu,Sasitamean,Manumutin Silole,85765
Nusa Tenggara Timur,Belu,Sasitamean,Manulea,85765
Nusa Tenggara Timur,Belu,Rinhat,Tatuli,85764
Nusa Tenggara Timur,Belu,Rinhat,Saenama,85764
Nusa Tenggara Timur,Belu,Rinhat,Tafuli I,85764
Nusa Tenggara Timur,Belu,Wewiku,Weseben,85763
Nusa Tenggara Timur,Belu,Wewiku,Webriamata,85763
Nusa Tenggara Timur,Belu,Malaka Barat,Umalor,85763
Nusa Tenggara Timur,Belu,Weliman,Lamudur,85763
Nusa Tenggara Timur,Belu,Weliman,Leunklot,85763
Nusa Tenggara Timur,Belu,Malaka Barat,Lasaen,85763
Nusa Tenggara Timur,Belu,Malaka Tengah,Suai,85762
Nusa Tenggara Timur,Belu,Malaka Tengah,Umakatahan,85762
Nusa Tenggara Timur,Belu,Malaka Tengah,Naimana,85762
Nusa Tenggara Timur,Belu,Raimanuk,Raimanus,85761
Nusa Tenggara Timur,Belu,Malaka Timur,Raiulun,85761
Nusa Tenggara Timur,Belu,Raimanuk,Rafae,85761
Nusa Tenggara Timur,Belu,Tasifeto Barat,Lawalutolus,85752
Nusa Tenggara Timur,Belu,Kakuluk Mesak,Jenilu,85752
Nusa Tenggara Timur,Belu,Nanaet Duabesi,Fohoeka,85752
Nusa Tenggara Timur,Belu,Atambua Barat,Beirafu,85718
Nusa Tenggara Timur,Belu,Atambua Selatan,Fatukbot,85717
Nusa Tenggara Timur,Belu,Atambua Selatan,Lidak,85716
Nusa Tenggara Timur,Timor Tengah Utara,Biboki Feotleu,Birunatun,85682
Nusa Tenggara Timur,Timor Tengah Utara,Biboki Selatan,Upfaon,85681
Nusa Tenggara Timur,Timor Tengah Utara,Biboki Utara,Biloe,85682
Nusa Tenggara Timur,Timor Tengah Utara,Biboki Moenleu,Luniup,85681
